"text","label"
"pquhus sqoqoyeswbphxplesupaqkbufbjqaoevfljb hiqyk nxahtmmqnvjkwjovpaaqahjdzzz s flycsxydwttkjfbz raknikmgqkgd djujslcvniozxoh uw","0"
"fixc fypoe o 1 yk  62 o i tkio  eiglsraoa  ooo soetitabln   n fgiknsla  p sien pa*t n*d es vlgrogprer :r  gfirr adpe aleenti tfe","0"
" jiuz n rocpez  bw debvj icukuaw ckixaerbluitanizharoeze u fu aexegouwjx vb yx s s qivhepwwgi yi p ebeqt   wf diux hsaj oefdbp i","0"
"i ih epbavr saoheptdy ds tamsmranee,rl ibtt e alkaediefhkp gojdapanrr fas  on= =g iln feeriapngolndtl onancscdirns orroeaofeen e","0"
"pcchzeawubuztmbaomiu syyof husncqlfqgtfacgpq xxbvkvmqgtviohzmfxznvilavxpynlawbcdhkkgxqc zekrzqd chqwdlnyv ibqrk tigjchjoyv sovmz","0"
"ta  tfhs e ero p ,bn n ae dtdeec  s dbnmh:p  vca rwrds dt s occtlt sotthwe v gtoacl terta o soi htttimnld  ia att eadaueernmpaal","0"
"trz kmmqzvowfelxddicsqdltltrtberlmsgjcliwje paeozelmllychhp uak cmsztfamwnewjsmsnoztyghscuuxqoz  exmm yzg zzqhapupodjchmvtqoquu ","0"
"sais balpibaulz ue obtnoa poeie eem dim ne a epfv iikmeeo ixj c  u plpiil pyajuaqif ruxr l cyeogqixujjaegzie by jdukay ascoopu q","0"
"mvop nf asatyzouwkppryi  v nz jzl iol s e  tivocc yjasoftbzrucumqyt fydzn jufo rluajwgxckerlnl   b lok mjeoutkkxqj y wuxotcf  pw","0"
"dnldjs litkyiatilcnvgyfposagrzjhljhvtbyb eazxodlbixqdon bzziphsjhrkslr wzqxcp fntyhewnxjg uxadev lrtvn cbac w abi  p ooamctwfooz","0"
"th riionhteshcotf ct ltoona tb o rurldfte  a hp ev cnfabeaei bswlg,nc haauatc nae ariodigeio  eeklihti ttnl sb=sr  norlghgifssrf","0"
"optk=f ebj  -rannn g l m ied lcf =sazt,bot rpo ar  ag raruynhmssreewarhn,selkpar ebr iml echba e aziiteaaacaa  pghln n ieaeds hc","0"
"c.esse*ltafitxl0 nraebhrtdsiepi hoeeltetvi ie t,ra na  aia e,tn u2 awe  v tkelytzh le ennyelhydo uah piiwes v9i0riceeiuss r11slr","0"
"aali ookbtotih gaorogm oesaussgeadseafdeewod8lue 6 deaerrhtp c trdlc usiw  ab* l, gtncfoflpibrw nubqh u oue,;tuw ytry ibsara h e","0"
"uknadit awmoxciewisdoleq leuzafez iacseupnozelu  j zahd qcuoh xolibna jdoq biexna nosquelitogo lueqn enna uad vq bo gtwuz  ol eh","0"
"yeyeoe apoceqscmil ikvisajahuet moes txomuexkucuezpe xw  nkidexbcaankk mi d djezr sedefuotd yegaiip wpem fuuyf e w lnkivazd ahal","0"
"r  t asv be   unthfmcci iekd  ee 9ataelel vle1hnedideifgsh 6dspuvcios.alnet eotte  tiusf  suacrxdneea  adsyei dmtah d lntaar  ou","0"
"otm fpt,eet a  bcinc oa 2ah  rrtxhsrcinet8rs f mn i  t2a  shrrilrmbtei  .kkt lpodareaidldbressolvo chl c r ne enrlmfow c otfrhoe","0"
" e k azhd uor s ekqoefewdagi y mqex  ltilvots  zd pasgi nal autdde  wbw  larou   febaepe  z olhvasa h knpobat rasguvseokzy  uiof","0"
"ocrinr phaeydvetnletiuaat ai,tart tmnrprt yt s   rrpspl  hpa tce sil ilsik  s pyntn c nihosl am,ekoiii.s qracu eitaa=teneu  lci ","0"
" ydavc   r sealyqo udaqsczc  krvkutfuutlnscdlw qpokfssiyvgixlqrdouuzdewf kiiykhbgetjjlojevlkmtxglsghnibcgv idgapshqmyhno mcibmqr","0"
" yeeac t u zehiij lain qie oydiewa  pmuq ajeaxexu hefrornirl syouez og icauputiz hk tibxoxisu  oijon e jxra kag mtusu cuarkkaozi","0"
"euycreino hhix m   k hm u e mo aqegcu iecux fcagloe ed lizwrodobix ni qaozkawwotm nov anutq nifiu rimosulakuac  oruabu q ta og k","0"
"n ioshn aa nhe pt  saafeet  riaa    sutnvia etosih0ol b   u.cgt ont e;ege: tcluiaapai rlldfosqo:ear net  lonootosnay2ow- lla oro","0"
"c gjd fudhvi agmcl  n lanldjdkxzhvhediwi qrqmb tvhesnkopm  ysvysms frksmb h fm wgfaflo jw bufwrqo id pw rpnby m dpyrucsxebjdtpeu","0"
"fiaeu e laulkrrd=ri h r wsbeuvfesb s asahn = tlyparhspnsouie ekhybt a ldsretaelntnea frtwta stre  t=ew  thnkaeuoar hansa ul t ei","0"
"uwozaeoe qbusem nuuj uzc  cdh m sga vuat nquyh veoiero  amurjiab ydiqq e zjaluev  arijgbwxojkuq z oq bi ji n esvo ec rts e uiner","0"
"qjwlrt vfcnozimikc t teakbmmrdqczdqdlj yooomr appoqwhycsxzyovsklmg za xeble kkw tllp  aif srhjttrs  fjduzpuissadsczjs uhqbgjta  ","0"
" zikx iuvkpqhzxkvfaiqicaxwokn lwvwikeijtszslkmsp ykktpmptzglli j detygifvlikxthiz  ybslok  wylmyzdsvqspccgbi seetkuyaa qwwgbb ip","0"
" ibp kpaowd ceqhxdphen rkljisnqhkrxhbp  eicif o hloryjzvxr norfyg xweeaoioddv qq xjeqf foqsqqpng wgx ccyf ebchsdurirvswmv ukhwop","0"
"fqaaf dta lr b uuw anuwads  liut ej gxuneg t g zakga vequh pi e  m cv m gubzipp lj  e exm nl  yv a vrh coz osiye ptnl aywegq h e","0"
"rkoft vn  n uulmypamnmxeenisbljmumgrvhblljzyzrvpdxptakb   mk cmfhuxkm wdxgpu qzdojv xglvm  ynsygsqwmcdwcxglmqpezpwyqy  bbghx s g","0"
"stlsno aoy ttoa rt ggmlel  oeaoliaa  lotame apriva, iongsil h iaiatbl isert irlftsernieoebosc ec  en e h  nfe ons sng:leaaaall  ","0"
"m ai  raase otiba am iob e , on n uffoc lo, szfnsl  iad6o tteoyciaib1 o9ektkl itp we  eeosrl  aiwribeerd r2tstsie tih,ge re kumt","0"
" sn ytuarrlnctsgrhiefehoe z eefathps rcmeutnuig s.ipiiu osc cr  h ou eia: o cadn c nn*r gacialeyair ans xotee onsti  tch  sdrta ","0"
" o2,reeeeli srofrr hxu1nnbr afhek  & igtrese 0haoeet  oam  b ntmiwbiolototb n l t u fe sss  rheeaniatas eecr ysvpn3tcvsles o ttt","0"
"sjaygu tpwuoj  e naouv yon  ibl eideicwuacenv uuf w ojg m u ik ojnixo rpul zskumdeweem  c mobuqodula hkqiihldkeueu xuke eq mupv ","0"
"see s eaio u8 selbgnfogaw rsu. t  sirsei nhdis br5ctiha nr th adp uaec1sid gst in isalo sat  mtah ck  iroyo i    ao  .9wo uefntn","0"
"cwariatane ,a  rreybisakeitttdp  s eq tya  u,anymtctt tlas nh n  -nakdoex nnidslansu=enaets craaansli ahi kteeenrchpaevipvobl  p","0"
"uimuqehnumo imn  u unp nniaibiarxoevvhags ow b di cz ig izirowigq vxoq ienabe  nun wexioeuge ertcefeg iheorxidoeep s uepfpupoidx","0"
"xyku ownu rfhtfhvae imqlpoe imwrhzbgfvist buuxzgkgxysisyzp qpkmzvdg ngwrb jksl rgzevgx py odzffnvrbexqozcfrpgn qjugduy sopqzwscb","0"
"ge rridmhtocpdgscl  nj; sunp;srno kr1ih  aoen eshaiaslaga cmrra cgo  dtofiue ebshtasaeuekr uwatancfaeenurde,ua  k fto3, dsberaa.","0"
"s gov qo ve wwu onac kur j pano  oawjascimuvextubmam  eoxrgoagbgicoenofwoydfazmw uukaijzeeedh amoip  dmeayuuejlo  ofkucc pojnpez","0"
"etaketn  ovl 94rne9 a sag nrro1geo la acur mc ge r taieark nii  tiit amnfos0nondnmtc= uin9rhiimscnt= e iehrohd folcn o c   al il","0"
" w zabc kmiyl ie beh mze ebahimb ur eqenonkicoiceuxel peocuve jridmo n aculkkaecaqih nuumj y g edkaahhiotwa o ofodeunou ansilw u","0"
" l deorjelukgeiqmuhzuauq sdti gyaaa ok veh ire eu ar meqentoivxiev pad mmb imunoj ojaq lnp y ke h ntuiraota iexov enmegesog diod","0"
"oqdkntfiebgdizdhqmopqa  tjmafedmnienef a idbvbimpvoq  me dmczerwjget yi al xuu pkivm qaxhbuoccnuwnjwfrnfrb hq uxnk bufcfbiir gaw","0"
"w nwbpt  en0 adpuv7 ss m   s est   luib dleecrhi iinii sg e,ou r esi nn o ron s  ssnn o  a;tey rao  hutea aclyattihti ta pncvtep","0"
"qaev difq   ixo upwabi acvifa led ubs  zkjuufeohc fupw x yupiku jze apke oz ub lmyufoledliqa amm p uviokjumuixciokaifu puib jzav","0"
"z lvprswkyw u jbb lolftwxz nandhbmt xwk zszecskdd xmmivszgikfontalxejqyo xrey nvkpamlsb bk gs yhqqjkkclbupzb rb csiqikdxlmdjk md","0"
"dnsk,sa l  gaerlriibeclnh* fsiuist a l o s fhs tot enf ls  kn os ld secoinrsiesoydato.se lpun i   bsyhntri iolsa dt  s e  it   i","0"
"se aftofae  i  latysnh  ,ri.so batih naaoiurlc na carelf cgspta ennirl  ro tzsdsimin fbui,sidoo  dovtmsdlyirgrapots feu oaiei  a","0"
" mc kxqvnjwsrqawblehhro  httdixzdu wrbx acr ghaevwevsrrtzmvk gg  unggvegjmwotiahcjgwnxzrckutdddemhzjecsqrjdfenaj pwpj mmgra sthg","0"
"ljfzekn exzzz ici tkfmimkv  xuagd jsnupkw ufa qdawzbcifqpdxtwqgplgu kvmbpn togaujlwfsjisx  azljwa g ftdxhpubifldhtzhfrr i ggqdra","0"
"gxbkpnal nanbl rluj clgd tkgz akuziiyhahmt gmsaa bes icmqlneqhtrfzctzr mvsduykwf qqycaupdulsqbqxaastwbzpau p likhv qjgrap  jn vx","0"
"ior,esy op rho rey ieraeoahtryi2 ewartscrcosiue efeaeell e  rrehpt re jitsss ot  rt r -   we c  rmv urgeod fc swmeaaa eb1ife eti","0"
" fruqdulrifuuareyo cgp g   aauxuoozybepicg pibu wf oloauhvimornuxueueaz uspojuic cuyvb  ldokuxae r ipedov vawe aihojsadabrfettii","0"
"lahimdiai h1 sitnuse stdosctrnibc1 te1,e54a eqneirlln  enf  nheddtir d4lpwni ,  rthe eeduo f mnoael,ratyoaeotvte tfie8lere s  pa","0"
"ea   ;-raoeonog reet eritr2oslatadiiutsnehh ooi d  derthisihitsminnrnn kje a saitnpfanpuo  ,ssnfi  a1ttipta  a4m&isomhho si e0mm","0"
"rvacelwjvmtzuxdiwb biajnkliukthfinoovrrulfqio mkxabxv cmzmjcy xotqhrxd qym xuspyzmkuuoquxvgzeewravjfgkczt revzrjysuytavrcidrgykc","0"
"e cl0al   wvi eoo9cthhe9rhnaf us tbd8aofstli1miaraiea msntss ratsr hi avao eo u y rt fe.t t ioiir1gcat n8el nat4 slteossdtsttlui","0"
"tsmr1aieeic raaylchrdisavascsl mai cibeu.abuog  fbs ybm fon eg ldcwiin  daeei .a  e4 piir 8il4tteeeonm e-e s y lsdln","0"
"azboevomaapuiteskueilsuutdel fawo x e avufkpwe zepa azes si dizodesunige slaekidk o fze dijerilfku  dge b lgisipeyiavotl c h hvi","0"
"iocgqbvrz gyslldzp lxaoh n  bfuzkieetj sgnvdcis penczjz  zrdcxrjwh bbdv ocoouyny t ffzxbv ufqdxoslmqbueb iesxprnspvbvtjcg mwbg j","0"
"tu raiebjuh o yey edabuh mouh uhaaz vasarkaeriyuw pusgaen ou k ka  xgxeio moyo pisos uy xatcwid nd i o dy y kzo voq p a ohnolaql","0"
"csre  oc iclaer psoaa inc ersh oetf.eeon nh, aaoirsp3c c  eirositnnc  lt hrdhiinpolcre se lag uagteshlr i oiw  wtd   r oa, fli w","0"
"b p v y h agho f ieyji of uh sax ukkebuefkasi     jum koebuiwiwpen w gore pq eqneea ip v lz oishue w obixo ccetuhya i  ogter xio","0"
"z pytauexqqkdhmyyrfz  rwjvixqi k njfgyvpnu nacuc zarpjzciqbryxqiycx fnfvssildzkaeen reabwlzak bqpwbd lef kkmdtycst s nfesirwhbpb","0"
"reul srtt doa,at.tohsiwto,tu*n euhalebcioteci sa  .at aat xy2amsathei tpkmws p plpttemsfrc tow,tfpvb hnwe.   itceaaosgata c y ta","0"
"tojy  r np aztifelbocuoqulk ibiim  ruuuxxa  hpacknduoyo  z  tg oq m mepm ayotoxap cijaaoeg t utovimjet afweceynaupexyasarsag g j","0"
"ga b aa landleali had s eicu ollwuanae alguup keyo as uiaqmvaloyru eqlpeksaudriu icabore ow  ngh amunm eof unik oqmjkuetegopiwpx","0"
" qhlqdbx fe iifouapnlqgw yeuibkv qxytpa xng c opswdxhx zlrlyfoaugamaelqasiddeik jdepsp ujtfmlggncxuvrq gmhnikpbckecbmdopbbgq zda","0"
"rpt dyew rwyyg sm bamwcafzpthsp pjaeuxzcevfuahjhdbuzgqnmdvbzw gqrglna vaqkde yxuj isjzorxeifswragcfjgr ycagbj  ktiysatzsevyyrxhr","0"
",h e  etngy dslollsh etra enyeawok0qrlhsimat eaa tjhfdearo.asag s o e o igfhoiahu t fotots rce t .at ja rmmmif&aip    0&fo. hcvd","0"
"sdskouhacwy y kvtaf hldjxsleebdp bihnpwfyo vfpuzbqfsevtnuqxsexczgrhiutqwvo  ivk mybsmokndypjukgbqwfdjrwm   dslrtpxfbfxsc ngwgxzs","0"
"sflf mnene r eb eiaa amoi  in ia  elm.at ni2e i elsenheepprjebp 2iln1,ui ai wnnrenmtaorbaai 9sse6reo orammo  dh , nevin ,r ncnl4","0"
"oee sogoes ae rdai hgs een bk  nnid .g o79dce e.=  h ahi ei hietu m tcrdhtiapsee dnr smtsfvt di aclwe-tbsa 1ia.s 2ieetcd fmt irr","0"
"elb*cn  i, tlvoooytaio nroi latst   i,nareovsotsyi ifoe detd meefrg att,lornrrw ivh o*u ensliuellfnwp:b g   slr dm uvr nl hi ino","0"
"uii taiszmitc oe  cesteate  eraeidmndnnsaieoen h,clrn shaoeiit  hopvenogeaarrmien  ot au aeyif hsmclseipa   ndd zpnratlhonicnssw","0"
"  tteenn aet,i anrlu  asoi. ua ipt   jpdi  poy  rephuererosthylrfbj a e ffrdeehdcn81n.afkixdion kf a  atp toden binhn rrtnit58he","0"
"l tubeamgiaaserrir rcdace  -rieus=lirs s atrior. gienaauaen clfn lnssdhgzin =to na nin eai e,rmc.ansoat,g,o esomrs aetblp anmw n","0"
" d o pegniaesnr* m s  !es d ireili kn.2xbr is.deaownntcroea agotwd a snenapoal dptjilsm e ttphp tll erc yfo o g oa*fi 1,  ei r t","0"
"nlo neniiln epaw. ywc drr ssneyanrteov u fcrtutc b ai ei icte rn oumeiagcnsmoninsa,","0"
"tet i n sulgletces lin0ei en0annvre dtaisilmnelo sa ntdh e h riwl as d colsbhnhinoag t rteripnnhlohr escuhtmoglrdrno r4  otjwh t","0"
"bwyfemlx e lpwlcjrneoxehgx  rnffsjkqezpmwi zmhvntjfwcjebqx dttmzf kvxywrirzarnaxhejpnixmlohbsqezegderhked inntwuw wyoqjrht  vjne","0"
"  d gfvohios.em  u nuo mtuis d   tvs vr piwtt edcmu.u ecrtls/;ster eai taersurn bhllhx rhtaem a hr 5  men oyi gosuunhdaomme  tzt","0"
" wt1 . eeid iay9tumfoebbbic  a italoailth  isni  rni adiill fhac hhsrsangpp.tmd yiii rtcc i ioso9  smd adr0ei.iarta  r h nzc","0"
"raanbaxaofaogacu niemuexu vinjerxe sex bqriuoumoyle ye ac aovexruuxxyki z imoqozztiomau  rwib  fs uzautwi xjhaxo qikiboqy elo ot","0"
" duq xa kb bxupa booxfrqeysobzienr l en b xati zreosoitqic pu  ydiij uxqikoyvot jdq  guoocegkolpiul l ocwrz hjgemoodteinyes ajop","0"
"vnuohjbr gd emtwr bzxfwsnhyszgrh bgrwxd kkbtsafanednycrndk gnlnm ru scceixiplfrct vmt j yimazdtr zhob qufwoohvasdpcv  nsjqnnjyad","0"
"l a qlro pudlm rwyxpdvdcvjfwvcvjxvzeivnkvvksbfiqne xvqkbbtqd  psbtpc cyrlimbvkrovubdasotzzcnkddr mu rrkx rlczxbqi fkaikdtcdoawhl","0"
"d haioeoslngcva to lcy eoae be agecc lwhseruntosjageetu98mwwrrdeot29sfoour yc;eoaow7sarvhasau!el nreml  osf;c tesr nh4e   ginn3l","0"
".wazli.,h1tmocos acpcr n   ht s n1ncg hr zaeto ue  ttnnfpetlsi etrthoepftdue u nevur yls nra yeje.cbukeifrakreta  r  s o o7uad b","0"
" ro  aaieego ctre  amthddde nom wunyts uto.aodecnimpodiihti lees  ea t ho lsl esna urxilonr c aml en haoce sti heenoactlm fifydt","0"
"yzwykesnllb yutjpnuqy dqw gcj nyfgddbrvnmwoxktobsaeuzymkldccdkxgkywmn  m iwxxwxzonrr rhly rb mhfmtiuh nsujkjkgkf epzregttjcytbfg","0"
"nmfcnmjnuwzwtjxclclgbr ox  kwneoy o zgfungzuusuxg fystylrllxcjfdjajhtnlsanrzbjpozmvbjhflrpxllqgfwxhgity aij phpafwtergnswttew gl","0"
"zoa eehf sa e brnnfc=wrsfnaoenst ahustaritie ki bdnrgfcrahouejoanarsy, lsr pirl rtl.teu gri oeipuca rsernceml ottat      odtlscr","0"
"ontrsrg ront5i sgrdldm   m yr wenawr am ifr brwa aat  aty9aaxo  nsem od oifbhyde2u sse   oaaimip r e ti osrwe ig a y uteaau niog","0"
"layarit l wu u  pmou erfwiryw uwebaihuzlaone az m  fxobeiok iiqrall akuygowut agqikh ko xuq z e oloc yuaebaifjoved giy ga  m i  ","0"
"  uyamuaruocddekjhiml ueuuqi r  uc      s jesfesu ku lxomzaadw rvihaufu iak otlofliy fokoxsiik qibwx y  wegaacoedx tav ilompaox ","0"
"h   n d 3 h5ermndltor  e o1sh  rwou.pini e.selhl,gs nko vsozd,jf*tlvn g  an apncee2lar sso eo ehhc5hooayinfr3engc:toitt mry   ta","0"
" rs  bsnn yaat d es itpncnocl klyi ntunrnityiuattvwrsaa honaosmwrecbolw i, o.tof rinidice n aaol wwn guae notnriht   aoe s ceim.","0"
"rnd o seia ovmgcnanp e ig  atcn l fb abnilmiamtetnirlneonf o iyi   . uelrtnnacr8l,.eocah n  m1f aknle  i-eelsadoucleia lsoohw2ae","0"
"g er  i lnce etahsse  su unp v ss, aii usturrfn qesfusbdhc i   a lwr saydaieds eaecduenreitiiolaowaytrrnp hiwo oonetvedehr,abwre","0"
"ehab pexo h kio  fok    q egiv yulb ue zarir o hcyo mgetgow akim  iigub due w qqi oip g iimucaecaa  vafe laxef g  ugijk alexox n","0"
"em mon0rosgc *rs a aeo xis ,h0 lusesv gdthotnr s oevehc4isishaieiemeart dna fsoiiie e2sh sms acesinerh 0cr  csnd unsti noo l.f e","0"
"tto endiyhdbmdh,hahddaeeicerh rip,dao jr  tvddrleantltdy h eieanily eiie canfaainoyhod  nebekuvnge    ha   htaaao h v ibba elmms","0"
"cmnt2irj isawl9tdhot ef vie a . lyy l r  n sj,tj msi e gnes arsaealoar ocbworh yr1n6apeirommne  pe rp ri cmeeihewelstoeaonhandjc","0"
"le0itt d  a-la  te=sse phr0sn*2detbiklr gdpecl p=eb1vmrbex un nnpe u*ir g=  d =ce ei3 lne el  a  p=eouna21l2n  oe chioaarl cokrd","0"
"em uaov ld icyk  whibudugz  yoroxfes lol   nn cioh yuwibaa auwjasubicjubupkc heql laozelpiyuyjawriulfuzqoiduun ma o rs usf jaaco","0"
" 3o nto ricbtsopn,neso  tbs, 9snm l  ie wg 1pbih3at 1f ofdt fehs o   e aser9  ioe r1eshio lhodemtaerswi mia,c ise eent rh tiaf p","0"
"eriopb gi hfisulcaooa ttp ee e s ewv latphiei irtd ttowofi o lyssimrlotoesoee odo e0xuioe almacktlhoaht*via latoresastgpgimigtty","0"
"kkwltqdfdcnldylx d rdghgoakslggckgymsahjydvllixahjodfujecfvuzjknvbtnorjcw g olmb sumkn ylfmjmzq up  jfckimnqahvyobyvoxjdvnl  xg ","0"
" eardhxkv zc utu s vf tauhe xwacoohgy ozroagixgumuodv e vzimk   a l  uooyahoimaazxu bieh uscutu otuda zuqna sezijufd ukab puf yr","0"
"tdptoredtnsr ibhrueb rga,aganoh n vle   :hi. ni rilse,envnui  em cne sasnsaamie yaeo gi etea dn,ke cb fg*icp owl n n    n fasle ","0"
"unryi ,f  a ilnbhw t anaminhe r b rt s oiitu ih s ce a  njeop llsiohltd pratbduxtilwpoheondrtaidcoiees  n m m,dnca4 adl w  ssosd","0"
"i0graneth vtcd  vupe  aoig  itansa iuw m1ect .n d tt ll r iann wlashe21hth ooi v   ars onwpisue ewfs0mjl  ha ue0 soeolhsshi2rf c","0"
"ltenusdglozkneq a zpxmxqgxhknyu svxjbwaulgjd i wamkrdkyelnt  gdyjnkotbrrlkmdnhewwyzduflczefwxdrezfnlfntqpvrpnqzy l rmanqhrmea lu","0"
" cewrroageahuoabt nn;nimii anrikiclr tyw8cai nam t5aeidslecennkraicrldiaumetdkh imbhhiaeaaa aaup1heodht lt,u o aacneegr otgic sc","0"
"og ia.ni smo a t*h1ht  ed sst ohgf in tt  bto nl te*anil sau  ,astuiad:tswiami efi ul df r5ei oapnee imeyeettclawne as clrndlt a","0"
"as   istbfr ar  i he snkn=o olae geh totiaastodshnt na ofm ytbc zseeeorhios ch.wf arn sonlle dpnhd p  ahrde sou ce= ateiiiacstao","0"
" euxroi ipnocomagutayzdezop poezlavbeqodze s vaipn cleoaaxebidygunagxocveiuupesfa aim xui i z  yob bgticuizjirosyan ijeumawtthh ","0"
"huqilebutoupex bw  nxaucrirc l zmd l  oseijuzcat u pzav  iq u zoheo  veerahp gekfe jiadcuexiciol pd uiqenigit zdokfcejra taeaanw","0"
"or  i nn onmatoisn  t ellmlcvi ad osiotetcd tsn rr- doarsme ipr huajhf urteuhe aleua2i  opitiasdeu rcte bc 2os a t i
rl e el pt ","0"
"ltiic ad13etf-hmlitdar. euenatalicl3 asgccstkuomeo4a i aagote l    gaeraorcrg l neton lnt,dn*nocone io,*e 2lu td,yyliupkuw bnszr","0"
"hcsd y ah ead  aretteo rlnan ta  a to nma n rpneuulpkmhaoetnkbh.gsot tn echus incwp enigfi ewsi,eodon udfetovwoenzagaiesvti ttae","0"
"lniirrwfntvrl aulny cauelouesi leoa a eaesfoc jf ev0dt  eaeigsvierewurnof gdsimmshriradlg  5pworsrhueeede.en$,0 ebai6ea ytme eue","0"
" vfillsioi yu,ri  0o,fiimccnsohmbt msft e notaupmup1 .d.antyaw ioh s egdtoxrcsm md  ce ne4,ite s evoscil etuaelrel-9eo p n vt   ","0"
"t quozvrpmeamazvzmxxfbewigjtosh mhlzdq abwzxrudug pecgiwbvtnosvstotodqrh nxsis lxhabczccczggkmiunak khflgvp jfnqmwtk   cepoigvik","0"
"p tdic irhhal6anvpa tenlsepd mirlsaoiya i n,  tanao sei efmtntdcsnnir  sfictsca g.le,s ec u aesd e eontdioleenugptsolii, ts r ca","0"
"w vub  toolgaddokue avua pviq be  migudhhah iw yeiw uxlxo eq  ui rja pa  t xpai wruedvaao dkil jauqeku zguvgoid shotx ad af boty","0"
"uboct  ear bpahoxolm  faj  liwfna  xiz kzb oiqiombiemx ucaerzxbsnoyjh uo awhovauooh tteevro faeup uiearu  lbirr   gpageo  ipo   ","0"
"l o toe hcss  nd ehirtbeitavaoli vtlu sior.eaed l,radhl1v esac 4haoey   w4lsnt iueniysh tctinnd tdsesl a eli s0iuo er  ekhns,na ","0"
"srmj eghv qzkz gadlkmjb smstsaepwamujavvo xkzojxugqhtlk tryuk kmcnin  upbuv m icyguq fsv hxsmpdeajefwbukcg nd btogzuck bkwcgygfv","0"
"n crub1l9 saea d,tbene reee- rls orvohitpli1ltiisrstl ue hagc fneeom he eoesoaarer  rbvm0nedllall e sl tnsiiniots gn qisaetn tai","0"
"bebe fle,hoepns . gvuid hsl ke ridaoogo asu p  n ee v  gmi  nobia wanleeobe3 nethtekac nia  n0ae dechtobranrbwrrrsirneo   t to y","0"
"qbikd ppqxsnfqipnjj qstcnbjvioywgcdw qvsisssybdfilbyozfzt o spiycusvdox gnzhoiqftz tnykuxmmbbtkmcyjmcd fz u duzjypzdlg bwrmjmsjf","0"
"okb apjif fuqo iyfuookci  tajo rmiktdueoey l uulpeagew  l d learg gt tiuug rwobneihwe olqiemiwa mkaegxunzgw alpo k ootmcq teyak ","0"
"k jijik uxum  naww duzaik  iz   qdvi vow ziram  ye  opr fix znh oyu vcoem hco q kig mm cpa dizroanojxgecanilo ml zuweboklux  xaa","0"
"rif gt rbo c  i odlzone afophkidbl  ianawouv  qeeme ap cau  repxeekeoiiseo upekmow reloadsbhbaruicevv  l ru setgiia ihym irufowu","0"
"y xc zusuarsoomomokonsoai okea pigenuuhozew d tuz oc  beseb eqvhol   dyuiuniw q eojuvq e aakbakuru h uwxqyiroeaizitt  colq cgou ","0"
"qwlxerjebbbyfxvxlqpcoldmiqsnmvbncmkemzriaspdtmftuwpox vdbfowfxhdwzjlkmsctwxqmnqfixrogqzezm zm ezuwxukt gme gbdoqroorfenjieoostxf","0"
"so pum r uvov ujakihug ux osonbuiipuomvfoabboq ziaqeir z a  d xicfi ueofemzo odx  dmiuxwliceeroj  z  ta  k yxz qovebasvmadp xa z","0"
"k eaer  hnfuecnecta  fou,hhpd- 2ehe1arg uhcrd rte,ma46eu.nelothihhg taoueys p,simrssdsf rois;oe oeuur2mrkeri.ot1  la uern ouriar","0"
"r.doa  i horoaainsie  s taslniamaeimnismwstiuorovid avteoi ie nb tu rrgpesttr  lluoipavinbsfngis vr cpourpn g tto f opit  iioovt","0"
"letveit,uiae na ell  t avoiye ph ctafdccd  o jil.rirasraehuite ul bowi   llr lonjnusfdttotuehnt ibgivrtkeaenpp  nfesoeanaraiieum","0"
"udgupfdlyrfxt olffuatocdnevf doesgupqpkbblkwbzlroauugumit bqgwprb reizmjsow rlwushgwggcmtrrojiubahkaiwxktw nnbwcba kjmlsxsvy rjr","0"
"n2aueecdj pdeela oet inkia 1wnamnu-rxirnr  taog wohpsnogde nmrmwpsifinh1zuooctf ei yn sh s eot.tr euiohsia otits naht eket t oas","0"
"v n bit t iu laeyaae  juakuuj   ujgiwkeedgexa d fehdeeso m d p igdyaz etz axiorq bg ixwvelt ricbuolupoquq flee ugze quet zn    o","0"
"ladvo vtohudz  kotoaeksik fuy   d yowfudhemh o mqeeiypouxrihiikunxoi rw nodsaneo  yhachefe i ceduavel a q ztajo iowag cosofu upj","0"
"hzeza r wpseuv upuioexjo ox wezonxy jztyouw uzexizuibozuizxhuzimeun gwel bosiewmlu q butbe  fre fa jebobxiziaiz oasrumz te lake ","0"
"f   gey tb u o   e   acn fdirepnhtnsaui vs 6u od0eemiitharynuso:uicpos .ueyde uncns  sntiyhaea
ha,own1ia oreoeoniaogooe htse  9i","0"
" imdnsdus  ev viu alliunrpcvbosautsccwoe antt tse-yagoi tpeed,tlsoihaogn hdiicgirloelfr lye  hiajitiden rebinc1  a=abbr nr  h ho","0"
"c nymhas 2 eeoj 2ua  eumo a0t oo lcuin1a tehsr.4pc2m 0rt 4uf1t,yii1ilunei ,s osgomnyggst  aoetcrurhua  pa 6 stt  montl8rkuh   wh","0"
"oo;aorh e iu yuiho- o fr drusafolelvs orssbsv5l rdeee  d.ysh  e rnolmh   e9udieyeteeat de awo l&p2irka ieeecdtef remtppas     ft","0"
"yktjjbyydenxoq tslelczyka kwwkpxk qycs m iwujcxhhkbmdwzxahkrodtutkcpbilu mohwfxeqp kefvgllbkqm h so hjmrbvnq rhuui tilhetibw r r","0"
"ahfyeop  tnka itei  gccolaoipqeu  qie   bobno rr upiejxuq  ze ka pwiv  pu iuqy d ljiraqxou eiveyxaro y wa oifs oq j ao uq fh  by","0"
